655520,9/20/12 3:32 PM,90 Parkman St Boston Ma 02114,-71.068593,42.362133,9/20/12 3:33 PM,90 Parkman St Boston Ma 02114,-71.068598,42.362123
164001,9/8/12 3:08 PM,540 Boylston St Boston Ma 02116,-71.075372,42.350667,9/8/12 3:18 PM,Unnamed Road Boston Ma,-71.104763,42.340842
164002,9/8/12 3:08 PM,60 Mount Vernon St Boston Ma 02108,-71.067167,42.358187,9/8/12 3:16 PM,1280 Boylston St Boston Ma 02215,-71.096128,42.345077
164004,9/8/12 3:18 PM,1070 Boylston St Boston Ma 02215,-71.087907,42.347153,9/8/12 3:30 PM,20 Harrison Ave Boston Ma 02111,-71.061247,42.353435
327845,9/11/12 3:50 PM,36 1st Ave Boston Ma 02129,-71.05421,42.374997,9/11/12 4:07 PM,172 Northern Ave Boston Ma 02210,-71.042493,42.350255
360614,9/11/12 3:59 PM,Unnamed Road Boston Ma,-71.022502,42.365257,9/11/12 3:59 PM,Unnamed Road Boston Ma,-71.022508,42.365257
458919,9/21/12 3:44 PM,I-90 @ Boylston St Boston Ma,-71.083482,42.347905,9/21/12 3:55 PM,Essex St Boston Ma,-71.057705,42.352172
589992,9/18/12 3:23 PM,N380 Boston Ma,-71.048813,42.3534,9/18/12 3:27 PM,124 Milk St Boston Ma 02109,-71.054068,42.358005
262313,9/16/12 3:17 PM,124 Causeway St Boston Ma 02114,-71.060867,42.365575,9/16/12 3:24 PM,I-93 Boston Ma,-71.052803,42.354388
262314,9/16/12 3:18 PM,Unnamed Road Boston Ma,-71.080303,42.346862,9/16/12 3:32 PM,Unnamed Road Boston Ma,-71.017067,42.366477
